Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
23-03-2025;05:00:00;23-03-2025;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;05:15:00;23-03-2025;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,084;kWh;Uitgelezen;
23-03-2025;05:15:00;23-03-2025;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;05:30:00;23-03-2025;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,044;kWh;Uitgelezen;
23-03-2025;05:30:00;23-03-2025;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;05:45:00;23-03-2025;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,047;kWh;Uitgelezen;
23-03-2025;05:45:00;23-03-2025;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;06:00:00;23-03-2025;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,058;kWh;Uitgelezen;
23-03-2025;06:00:00;23-03-2025;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;06:15:00;23-03-2025;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
23-03-2025;06:15:00;23-03-2025;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;06:30:00;23-03-2025;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,110;kWh;Uitgelezen;
23-03-2025;06:30:00;23-03-2025;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;06:45:00;23-03-2025;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,109;kWh;Uitgelezen;
23-03-2025;06:45:00;23-03-2025;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;07:00:00;23-03-2025;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,080;kWh;Uitgelezen;
23-03-2025;07:00:00;23-03-2025;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;07:15:00;23-03-2025;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
23-03-2025;07:15:00;23-03-2025;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;07:30:00;23-03-2025;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,036;kWh;Uitgelezen;
23-03-2025;07:30:00;23-03-2025;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;07:45:00;23-03-2025;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,025;kWh;Uitgelezen;
23-03-2025;07:45:00;23-03-2025;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;08:00:00;23-03-2025;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,011;kWh;Uitgelezen;
23-03-2025;08:00:00;23-03-2025;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;08:15:00;23-03-2025;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,026;kWh;Uitgelezen;
23-03-2025;08:15:00;23-03-2025;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;08:30:00;23-03-2025;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,179;kWh;Uitgelezen;
23-03-2025;08:30:00;23-03-2025;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;08:45:00;23-03-2025;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,314;kWh;Uitgelezen;
23-03-2025;08:45:00;23-03-2025;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;09:00:00;23-03-2025;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,243;kWh;Uitgelezen;
23-03-2025;09:00:00;23-03-2025;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;09:15:00;23-03-2025;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,074;kWh;Uitgelezen;
23-03-2025;09:15:00;23-03-2025;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;09:30:00;23-03-2025;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,439;kWh;Uitgelezen;
23-03-2025;09:30:00;23-03-2025;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;09:45:00;23-03-2025;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,370;kWh;Uitgelezen;
23-03-2025;09:45:00;23-03-2025;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,022;kWh;Uitgelezen;
23-03-2025;10:00:00;23-03-2025;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,267;kWh;Uitgelezen;
23-03-2025;10:00:00;23-03-2025;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,035;kWh;Uitgelezen;
23-03-2025;10:15:00;23-03-2025;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,120;kWh;Uitgelezen;
23-03-2025;10:15:00;23-03-2025;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,138;kWh;Uitgelezen;
23-03-2025;10:30:00;23-03-2025;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
23-03-2025;10:30:00;23-03-2025;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,262;kWh;Uitgelezen;
23-03-2025;10:45:00;23-03-2025;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
23-03-2025;10:45:00;23-03-2025;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,384;kWh;Uitgelezen;
23-03-2025;11:00:00;23-03-2025;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
23-03-2025;11:00:00;23-03-2025;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,442;kWh;Uitgelezen;
23-03-2025;11:15:00;23-03-2025;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
23-03-2025;11:15:00;23-03-2025;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,487;kWh;Uitgelezen;
23-03-2025;11:30:00;23-03-2025;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
23-03-2025;11:30:00;23-03-2025;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,538;kWh;Uitgelezen;
23-03-2025;11:45:00;23-03-2025;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,000;kWh;Uitgelezen;
23-03-2025;11:45:00;23-03-2025;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,576;kWh;Uitgelezen;
23-03-2025;12:00:00;23-03-2025;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,006;kWh;Uitgelezen;
23-03-2025;12:00:00;23-03-2025;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,559;kWh;Uitgelezen;
23-03-2025;12:15:00;23-03-2025;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,355;kWh;Uitgelezen;
23-03-2025;12:15:00;23-03-2025;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;12:30:00;23-03-2025;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,275;kWh;Uitgelezen;
23-03-2025;12:30:00;23-03-2025;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,054;kWh;Uitgelezen;
23-03-2025;12:45:00;23-03-2025;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,365;kWh;Uitgelezen;
23-03-2025;12:45:00;23-03-2025;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,007;kWh;Uitgelezen;
23-03-2025;13:00:00;23-03-2025;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,681;kWh;Uitgelezen;
23-03-2025;13:00:00;23-03-2025;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;13:15:00;23-03-2025;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,616;kWh;Uitgelezen;
23-03-2025;13:15:00;23-03-2025;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,005;kWh;Uitgelezen;
23-03-2025;13:30:00;23-03-2025;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,315;kWh;Uitgelezen;
23-03-2025;13:30:00;23-03-2025;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,014;kWh;Uitgelezen;
23-03-2025;13:45:00;23-03-2025;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,110;kWh;Uitgelezen;
23-03-2025;13:45:00;23-03-2025;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,041;kWh;Uitgelezen;
23-03-2025;14:00:00;23-03-2025;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,537;kWh;Uitgelezen;
23-03-2025;14:00:00;23-03-2025;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,001;kWh;Uitgelezen;
23-03-2025;14:15:00;23-03-2025;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,568;kWh;Uitgelezen;
23-03-2025;14:15:00;23-03-2025;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;14:30:00;23-03-2025;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,516;kWh;Uitgelezen;
23-03-2025;14:30:00;23-03-2025;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;14:45:00;23-03-2025;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,501;kWh;Uitgelezen;
23-03-2025;14:45:00;23-03-2025;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;15:00:00;23-03-2025;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,509;kWh;Uitgelezen;
23-03-2025;15:00:00;23-03-2025;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;15:15:00;23-03-2025;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,535;kWh;Uitgelezen;
23-03-2025;15:15:00;23-03-2025;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;15:30:00;23-03-2025;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,550;kWh;Uitgelezen;
23-03-2025;15:30:00;23-03-2025;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;15:45:00;23-03-2025;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,501;kWh;Uitgelezen;
23-03-2025;15:45:00;23-03-2025;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;16:00:00;23-03-2025;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,699;kWh;Uitgelezen;
23-03-2025;16:00:00;23-03-2025;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;16:15:00;23-03-2025;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,700;kWh;Uitgelezen;
23-03-2025;16:15:00;23-03-2025;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;16:30:00;23-03-2025;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,514;kWh;Uitgelezen;
23-03-2025;16:30:00;23-03-2025;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;16:45:00;23-03-2025;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,116;kWh;Uitgelezen;
23-03-2025;16:45:00;23-03-2025;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,005;kWh;Uitgelezen;
23-03-2025;17:00:00;23-03-2025;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,178;kWh;Uitgelezen;
23-03-2025;17:00:00;23-03-2025;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,016;kWh;Uitgelezen;
23-03-2025;17:15:00;23-03-2025;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,522;kWh;Uitgelezen;
23-03-2025;17:15:00;23-03-2025;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;17:30:00;23-03-2025;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,522;kWh;Uitgelezen;
23-03-2025;17:30:00;23-03-2025;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;17:45:00;23-03-2025;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,529;kWh;Uitgelezen;
23-03-2025;17:45:00;23-03-2025;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;18:00:00;23-03-2025;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,500;kWh;Uitgelezen;
23-03-2025;18:00:00;23-03-2025;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;18:15:00;23-03-2025;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,789;kWh;Uitgelezen;
23-03-2025;18:15:00;23-03-2025;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;18:30:00;23-03-2025;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,560;kWh;Uitgelezen;
23-03-2025;18:30:00;23-03-2025;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;18:45:00;23-03-2025;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,851;kWh;Uitgelezen;
23-03-2025;18:45:00;23-03-2025;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;19:00:00;23-03-2025;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,939;kWh;Uitgelezen;
23-03-2025;19:00:00;23-03-2025;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;19:15:00;23-03-2025;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,359;kWh;Uitgelezen;
23-03-2025;19:15:00;23-03-2025;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;19:30:00;23-03-2025;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,280;kWh;Uitgelezen;
23-03-2025;19:30:00;23-03-2025;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;19:45:00;23-03-2025;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,201;kWh;Uitgelezen;
23-03-2025;19:45:00;23-03-2025;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;20:00:00;23-03-2025;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,080;kWh;Uitgelezen;
23-03-2025;20:00:00;23-03-2025;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;20:15:00;23-03-2025;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,091;kWh;Uitgelezen;
23-03-2025;20:15:00;23-03-2025;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;20:30:00;23-03-2025;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,066;kWh;Uitgelezen;
23-03-2025;20:30:00;23-03-2025;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;20:45:00;23-03-2025;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,067;kWh;Uitgelezen;
23-03-2025;20:45:00;23-03-2025;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;21:00:00;23-03-2025;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,087;kWh;Uitgelezen;
23-03-2025;21:00:00;23-03-2025;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;21:15:00;23-03-2025;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,106;kWh;Uitgelezen;
23-03-2025;21:15:00;23-03-2025;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;21:30:00;23-03-2025;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
23-03-2025;21:30:00;23-03-2025;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;21:45:00;23-03-2025;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
23-03-2025;21:45:00;23-03-2025;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;22:00:00;23-03-2025;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,057;kWh;Uitgelezen;
23-03-2025;22:00:00;23-03-2025;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;22:15:00;23-03-2025;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,079;kWh;Uitgelezen;
23-03-2025;22:15:00;23-03-2025;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;22:30:00;23-03-2025;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,079;kWh;Uitgelezen;
23-03-2025;22:30:00;23-03-2025;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;22:45:00;23-03-2025;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,076;kWh;Uitgelezen;
23-03-2025;22:45:00;23-03-2025;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;23:00:00;23-03-2025;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
23-03-2025;23:00:00;23-03-2025;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;23:15:00;23-03-2025;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
23-03-2025;23:15:00;23-03-2025;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;23:30:00;23-03-2025;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,077;kWh;Uitgelezen;
23-03-2025;23:30:00;23-03-2025;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
23-03-2025;23:45:00;24-03-2025;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,068;kWh;Uitgelezen;
23-03-2025;23:45:00;24-03-2025;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;00:00:00;24-03-2025;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,058;kWh;Uitgelezen;
24-03-2025;00:00:00;24-03-2025;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;00:15:00;24-03-2025;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,072;kWh;Uitgelezen;
24-03-2025;00:15:00;24-03-2025;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;00:30:00;24-03-2025;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,072;kWh;Uitgelezen;
24-03-2025;00:30:00;24-03-2025;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;00:45:00;24-03-2025;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,085;kWh;Uitgelezen;
24-03-2025;00:45:00;24-03-2025;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;01:00:00;24-03-2025;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,077;kWh;Uitgelezen;
24-03-2025;01:00:00;24-03-2025;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;01:15:00;24-03-2025;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,062;kWh;Uitgelezen;
24-03-2025;01:15:00;24-03-2025;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;01:30:00;24-03-2025;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
24-03-2025;01:30:00;24-03-2025;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;01:45:00;24-03-2025;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,070;kWh;Uitgelezen;
24-03-2025;01:45:00;24-03-2025;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
24-03-2025;02:00:00;24-03-2025;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,084;kWh;Uitgelezen;
