Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Calorische bovenwaarde;Omschrijving
22-12-2025;04:00:00;22-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
22-12-2025;04:00:00;22-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
22-12-2025;05:00:00;22-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,228;m³;Uitgelezen;;
22-12-2025;05:00:00;22-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;2,602;kWh;Uitgelezen;Definitief;
22-12-2025;06:00:00;22-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,783;m³;Uitgelezen;;
22-12-2025;06:00:00;22-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,935;kWh;Uitgelezen;Definitief;
22-12-2025;07:00:00;22-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,506;m³;Uitgelezen;;
22-12-2025;07:00:00;22-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;5,774;kWh;Uitgelezen;Definitief;
22-12-2025;08:00:00;22-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
22-12-2025;08:00:00;22-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
22-12-2025;09:00:00;22-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,141;m³;Uitgelezen;;
22-12-2025;09:00:00;22-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,609;kWh;Uitgelezen;Definitief;
22-12-2025;10:00:00;22-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,792;m³;Uitgelezen;;
22-12-2025;10:00:00;22-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;9,037;kWh;Uitgelezen;Definitief;
22-12-2025;11:00:00;22-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,257;m³;Uitgelezen;;
22-12-2025;11:00:00;22-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;2,933;kWh;Uitgelezen;Definitief;
22-12-2025;12:00:00;22-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
22-12-2025;12:00:00;22-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
22-12-2025;13:00:00;22-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
22-12-2025;13:00:00;22-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
22-12-2025;14:00:00;22-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
22-12-2025;14:00:00;22-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
22-12-2025;15:00:00;22-12-2025;16:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
22-12-2025;15:00:00;22-12-2025;16:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
22-12-2025;16:00:00;22-12-2025;17:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,026;m³;Uitgelezen;;
22-12-2025;16:00:00;22-12-2025;17:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,297;kWh;Uitgelezen;Definitief;
22-12-2025;17:00:00;22-12-2025;18:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,205;m³;Uitgelezen;;
22-12-2025;17:00:00;22-12-2025;18:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;2,339;kWh;Uitgelezen;Definitief;
22-12-2025;18:00:00;22-12-2025;19:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,039;m³;Uitgelezen;;
22-12-2025;18:00:00;22-12-2025;19:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;11,856;kWh;Uitgelezen;Definitief;
22-12-2025;19:00:00;22-12-2025;20:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,411;m³;Uitgelezen;;
22-12-2025;19:00:00;22-12-2025;20:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;4,690;kWh;Uitgelezen;Definitief;
22-12-2025;20:00:00;22-12-2025;21:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
22-12-2025;20:00:00;22-12-2025;21:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
22-12-2025;21:00:00;22-12-2025;22:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,116;m³;Uitgelezen;;
22-12-2025;21:00:00;22-12-2025;22:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,324;kWh;Uitgelezen;Definitief;
22-12-2025;22:00:00;22-12-2025;23:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,531;m³;Uitgelezen;;
22-12-2025;22:00:00;22-12-2025;23:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;6,059;kWh;Uitgelezen;Definitief;
22-12-2025;23:00:00;23-12-2025;00:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,847;m³;Uitgelezen;;
22-12-2025;23:00:00;23-12-2025;00:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;9,665;kWh;Uitgelezen;Definitief;
23-12-2025;00:00:00;23-12-2025;01:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,734;m³;Uitgelezen;;
23-12-2025;00:00:00;23-12-2025;01:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,375;kWh;Uitgelezen;Definitief;
23-12-2025;01:00:00;23-12-2025;02:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,035;m³;Uitgelezen;;
23-12-2025;01:00:00;23-12-2025;02:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,399;kWh;Uitgelezen;Definitief;
23-12-2025;02:00:00;23-12-2025;03:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;02:00:00;23-12-2025;03:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;03:00:00;23-12-2025;04:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;03:00:00;23-12-2025;04:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;04:00:00;23-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,586;m³;Uitgelezen;;
23-12-2025;04:00:00;23-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;6,687;kWh;Uitgelezen;Definitief;
23-12-2025;05:00:00;23-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,487;m³;Uitgelezen;;
23-12-2025;05:00:00;23-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;5,557;kWh;Uitgelezen;Definitief;
23-12-2025;06:00:00;23-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;06:00:00;23-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;07:00:00;23-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;07:00:00;23-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;08:00:00;23-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,034;m³;Uitgelezen;;
23-12-2025;08:00:00;23-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,388;kWh;Uitgelezen;Definitief;
23-12-2025;09:00:00;23-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,789;m³;Uitgelezen;;
23-12-2025;09:00:00;23-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;9,003;kWh;Uitgelezen;Definitief;
23-12-2025;10:00:00;23-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,041;m³;Uitgelezen;;
23-12-2025;10:00:00;23-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,468;kWh;Uitgelezen;Definitief;
23-12-2025;11:00:00;23-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,258;m³;Uitgelezen;;
23-12-2025;11:00:00;23-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;2,944;kWh;Uitgelezen;Definitief;
23-12-2025;12:00:00;23-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,743;m³;Uitgelezen;;
23-12-2025;12:00:00;23-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,478;kWh;Uitgelezen;Definitief;
23-12-2025;13:00:00;23-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;13:00:00;23-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;14:00:00;23-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;14:00:00;23-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;15:00:00;23-12-2025;16:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,647;m³;Uitgelezen;;
23-12-2025;15:00:00;23-12-2025;16:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;7,383;kWh;Uitgelezen;Definitief;
23-12-2025;16:00:00;23-12-2025;17:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,087;m³;Uitgelezen;;
23-12-2025;16:00:00;23-12-2025;17:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,993;kWh;Uitgelezen;Definitief;
23-12-2025;17:00:00;23-12-2025;18:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;17:00:00;23-12-2025;18:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;18:00:00;23-12-2025;19:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;18:00:00;23-12-2025;19:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;19:00:00;23-12-2025;20:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
23-12-2025;19:00:00;23-12-2025;20:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
23-12-2025;20:00:00;23-12-2025;21:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,022;m³;Uitgelezen;;
23-12-2025;20:00:00;23-12-2025;21:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,251;kWh;Uitgelezen;Definitief;
23-12-2025;21:00:00;23-12-2025;22:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,077;m³;Uitgelezen;;
23-12-2025;21:00:00;23-12-2025;22:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,879;kWh;Uitgelezen;Definitief;
23-12-2025;22:00:00;23-12-2025;23:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,106;m³;Uitgelezen;;
23-12-2025;22:00:00;23-12-2025;23:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,210;kWh;Uitgelezen;Definitief;
23-12-2025;23:00:00;24-12-2025;00:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,832;m³;Uitgelezen;;
23-12-2025;23:00:00;24-12-2025;00:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;9,494;kWh;Uitgelezen;Definitief;
24-12-2025;00:00:00;24-12-2025;01:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,770;m³;Uitgelezen;;
24-12-2025;00:00:00;24-12-2025;01:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,786;kWh;Uitgelezen;Definitief;
24-12-2025;01:00:00;24-12-2025;02:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,170;m³;Uitgelezen;;
24-12-2025;01:00:00;24-12-2025;02:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,940;kWh;Uitgelezen;Definitief;
24-12-2025;02:00:00;24-12-2025;03:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
24-12-2025;02:00:00;24-12-2025;03:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
24-12-2025;03:00:00;24-12-2025;04:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,651;m³;Uitgelezen;;
24-12-2025;03:00:00;24-12-2025;04:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;7,428;kWh;Uitgelezen;Definitief;
24-12-2025;04:00:00;24-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,713;m³;Uitgelezen;;
24-12-2025;04:00:00;24-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,136;kWh;Uitgelezen;Definitief;
24-12-2025;05:00:00;24-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,258;m³;Uitgelezen;;
24-12-2025;05:00:00;24-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;2,944;kWh;Uitgelezen;Definitief;
24-12-2025;06:00:00;24-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
24-12-2025;06:00:00;24-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
24-12-2025;07:00:00;24-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
24-12-2025;07:00:00;24-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
24-12-2025;08:00:00;24-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,745;m³;Uitgelezen;;
24-12-2025;08:00:00;24-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,501;kWh;Uitgelezen;Definitief;
24-12-2025;09:00:00;24-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,789;m³;Uitgelezen;;
24-12-2025;09:00:00;24-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;9,003;kWh;Uitgelezen;Definitief;
24-12-2025;10:00:00;24-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,118;m³;Uitgelezen;;
24-12-2025;10:00:00;24-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,346;kWh;Uitgelezen;Definitief;
24-12-2025;11:00:00;24-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,401;m³;Uitgelezen;;
24-12-2025;11:00:00;24-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;4,576;kWh;Uitgelezen;Definitief;
24-12-2025;12:00:00;24-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
24-12-2025;12:00:00;24-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
24-12-2025;13:00:00;24-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
24-12-2025;13:00:00;24-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
24-12-2025;14:00:00;24-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
24-12-2025;14:00:00;24-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
24-12-2025;15:00:00;24-12-2025;16:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,628;m³;Uitgelezen;;
24-12-2025;15:00:00;24-12-2025;16:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;7,166;kWh;Uitgelezen;Definitief;
24-12-2025;16:00:00;24-12-2025;17:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,873;m³;Uitgelezen;;
24-12-2025;16:00:00;24-12-2025;17:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;9,961;kWh;Uitgelezen;Definitief;
24-12-2025;17:00:00;24-12-2025;18:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,780;m³;Uitgelezen;;
24-12-2025;17:00:00;24-12-2025;18:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,900;kWh;Uitgelezen;Definitief;
24-12-2025;18:00:00;24-12-2025;19:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
24-12-2025;18:00:00;24-12-2025;19:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
24-12-2025;19:00:00;24-12-2025;20:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,036;m³;Uitgelezen;;
24-12-2025;19:00:00;24-12-2025;20:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,411;kWh;Uitgelezen;Definitief;
24-12-2025;20:00:00;24-12-2025;21:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,140;m³;Uitgelezen;;
24-12-2025;20:00:00;24-12-2025;21:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,597;kWh;Uitgelezen;Definitief;
24-12-2025;21:00:00;24-12-2025;22:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,908;m³;Uitgelezen;;
24-12-2025;21:00:00;24-12-2025;22:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;10,361;kWh;Uitgelezen;Definitief;
24-12-2025;22:00:00;24-12-2025;23:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,794;m³;Uitgelezen;;
24-12-2025;22:00:00;24-12-2025;23:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;9,060;kWh;Uitgelezen;Definitief;
24-12-2025;23:00:00;25-12-2025;00:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,710;m³;Uitgelezen;;
24-12-2025;23:00:00;25-12-2025;00:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,102;kWh;Uitgelezen;Definitief;
25-12-2025;00:00:00;25-12-2025;01:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,050;m³;Uitgelezen;;
25-12-2025;00:00:00;25-12-2025;01:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,571;kWh;Uitgelezen;Definitief;
25-12-2025;01:00:00;25-12-2025;02:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,095;m³;Uitgelezen;;
25-12-2025;01:00:00;25-12-2025;02:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,084;kWh;Uitgelezen;Definitief;
25-12-2025;02:00:00;25-12-2025;03:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,770;m³;Uitgelezen;;
25-12-2025;02:00:00;25-12-2025;03:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,786;kWh;Uitgelezen;Definitief;
25-12-2025;03:00:00;25-12-2025;04:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,706;m³;Uitgelezen;;
25-12-2025;03:00:00;25-12-2025;04:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,056;kWh;Uitgelezen;Definitief;
25-12-2025;04:00:00;25-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,106;m³;Uitgelezen;;
25-12-2025;04:00:00;25-12-2025;05:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;1,210;kWh;Uitgelezen;Definitief;
25-12-2025;05:00:00;25-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
25-12-2025;05:00:00;25-12-2025;06:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
25-12-2025;06:00:00;25-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,696;m³;Uitgelezen;;
25-12-2025;06:00:00;25-12-2025;07:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;7,942;kWh;Uitgelezen;Definitief;
25-12-2025;07:00:00;25-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,717;m³;Uitgelezen;;
25-12-2025;07:00:00;25-12-2025;08:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,181;kWh;Uitgelezen;Definitief;
25-12-2025;08:00:00;25-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,297;m³;Uitgelezen;;
25-12-2025;08:00:00;25-12-2025;09:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;3,389;kWh;Uitgelezen;Definitief;
25-12-2025;09:00:00;25-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
25-12-2025;09:00:00;25-12-2025;10:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
25-12-2025;10:00:00;25-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,478;m³;Uitgelezen;;
25-12-2025;10:00:00;25-12-2025;11:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;5,454;kWh;Uitgelezen;Definitief;
25-12-2025;11:00:00;25-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,728;m³;Uitgelezen;;
25-12-2025;11:00:00;25-12-2025;12:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;8,307;kWh;Uitgelezen;Definitief;
25-12-2025;12:00:00;25-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,505;m³;Uitgelezen;;
25-12-2025;12:00:00;25-12-2025;13:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;5,762;kWh;Uitgelezen;Definitief;
25-12-2025;13:00:00;25-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,001;m³;Uitgelezen;;
25-12-2025;13:00:00;25-12-2025;14:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,011;kWh;Uitgelezen;Definitief;
25-12-2025;14:00:00;25-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;m³;Uitgelezen;;
25-12-2025;14:00:00;25-12-2025;15:00:00;="541448860014724224";7FLO2121295011;Digitale meter;Afname;0,000;kWh;Uitgelezen;Definitief;
